Category,ProductName,Location,Price,OverallRating,NumberSold,TotalReview,CustomerRating,CustomerReview,Sentiment,Emotion,PriceBinned,tokens,CleanReview,ReviewLength
Computers and Laptops,Telkomsel Orbit Star 2,Kota Tangerang,629000,4.8,5998,3441,1,"tidak bisa di register call center Dan team orbin tidak helpful, untuk sekedar minta info gerai orbin yang buka Dan no Telp suruh cari di google bukannya tidak mau Cari rata2 nomor telp tidak bisa di hubungin jadi apa salahnya memberikan info yang valid menyesal Saya beli orbit call center Dan team orbin tidak helpful, untuk sekedar minta info gerai orbin yang buka Dan no Telp suruh cari di google bukannya tidak mau Cari rata2 nomor telp tidak bisa di hubungin jadi apa salahnya memberikan info yang valid menyesal Saya beli orbit",Negative,Sadness,High,"['tidak', 'register', 'call', 'center', 'team', 'orbin', 'tidak', 'helpful', 'sekedar', 'info', 'gerai', 'orbin', 'buka', 'no', 'telp', 'suruh', 'cari', 'google', 'tidak', 'cari', 'nomor', 'telp', 'tidak', 'hubungin', 'salahnya', 'info', 'valid', 'menyesal', 'beli', 'orbit', 'call', 'center', 'team', 'orbin', 'tidak', 'helpful', 'sekedar', 'info', 'gerai', 'orbin', 'buka', 'no', 'telp', 'suruh', 'cari', 'google', 'tidak', 'cari', 'nomor', 'telp', 'tidak', 'hubungin', 'salahnya', 'info', 'valid', 'menyesal', 'beli', 'orbit']",tidak bisa di register call center dan team orbin tidak helpful untuk sekedar minta info gerai orbin yang buka dan no telp suruh cari di google bukannya tidak mau cari rata nomor telp tidak bisa di hubungin jadi apa salahnya memberikan info yang valid menyesal saya beli orbit call center dan team orbin tidak helpful untuk sekedar minta info gerai orbin yang buka dan no telp suruh cari di google bukannya tidak mau cari rata nomor telp tidak bisa di hubungin jadi apa salahnya memberikan info yang valid menyesal saya beli orbit,92
Computers and Laptops,Telkomsel Orbit Star 2,Kota Tangerang,629000,4.8,5998,3441,1,Tidak sesuai,Negative,Sadness,High,"['tidak', 'sesuai']",tidak sesuai,2
Computers and Laptops,SSD 256GB RX7 SATA,Kota Tangerang,370000,5.0,6449,2425,1,"janji bisa kirim instant segera karena kita mau pakai segera, nyatanya anda tutup toko baru di kirim. paket sampai malam. pas besoknya di coba ternyata SSD nya tidak terbaca. dan bilangnya kirim ke toko agarnbisa di kirim lagi segera yang baru. sama2 di Tangerang ongkos gojek instant 33rb berarti dekat. dan tidak di kirim2 sampaiiii 2 minggu baru di kirim. sangat terlihat sengaja sekali di lama2in. sangat tidak professional dalam berjualan online , anda jual barang rusak pun tidak ada etikat ucapan maaf. dan sebagai penutup yang saya anggap licik dan pelit sekali ongkir nya di suruh kita yang tanggung pas barang sampai. kalau di lihat begini mah lupakan garansi produk yg bakal di ganti baru bila terjadi rusak di kemudian hari...",Negative,Sadness,High,"['janji', 'kirim', 'instant', 'pakai', 'tutup', 'toko', 'kirim', 'paket', 'malam', 'pas', 'besoknya', 'coba', 'ssd', 'tidak', 'terbaca', 'bilangnya', 'kirim', 'toko', 'agarnbisa', 'kirim', 'tangerang', 'ongkos', 'gojek', 'instant', 'rb', 'tidak', 'kirim', 'minggu', 'kirim', 'sengaja', 'lamain', 'tidak', 'professional', 'berjualan', 'online', 'jual', 'barang', 'rusak', 'tidak', 'etikat', 'ucapan', 'maaf', 'penutup', 'anggap', 'licik', 'pelit', 'ongkir', 'suruh', 'tanggung', 'pas', 'barang', 'lihat', 'mah', 'lupakan', 'garansi', 'produk', 'ganti', 'rusak']",janji bisa kirim instant segera karena kita mau pakai segera nyatanya anda tutup toko baru di kirim paket sampai malam pas besoknya di coba ternyata ssd nya tidak terbaca dan bilangnya kirim ke toko agarnbisa di kirim lagi segera yang baru sama di tangerang ongkos gojek instant rb berarti dekat dan tidak di kirim sampai minggu baru di kirim sangat terlihat sengaja sekali di lamain sangat tidak professional dalam berjualan online anda jual barang rusak pun tidak ada etikat ucapan maaf dan sebagai penutup yang saya anggap licik dan pelit sekali ongkir nya di suruh kita yang tanggung pas barang sampai kalau di lihat begini mah lupakan garansi produk yang bakal di ganti baru bila terjadi rusak di kemudian hari,120
Computers and Laptops,SSD 256GB RX7 SATA,Kota Tangerang,370000,5.0,6449,2425,1,"beli 2 SSD, 1 diterima dalam kondisi rusak",Negative,Sadness,High,"['beli', 'ssd', 'diterima', 'kondisi', 'rusak']",beli ssd diterima dalam kondisi rusak,6
Computers and Laptops,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",Jakarta Barat,112000,4.9,14900,7957,1,"tidak berfungsi, tapi yaa sudahlah sudah ditambah daya pakai mikro usb cas hp tetap tidak bisa",Negative,Sadness,High,"['tidak', 'berfungsi', 'yaa', 'ditambah', 'daya', 'pakai', 'mikro', 'usb', 'cas', 'hp', 'tidak']",tidak berfungsi tapi yaa sudahlah sudah ditambah daya pakai mikro usb cas hp tetap tidak bisa,16
Computers and Laptops,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",Jakarta Barat,112000,4.9,14900,7957,1,kurang bagus... colok hardisk external tdk terdeteksi..,Negative,Sadness,High,"['bagus', 'colok', 'hardisk', 'external', 'tidak', 'terdeteksi']",kurang bagus colok hardisk external tidak terdeteksi,7
Computers and Laptops,Mini Keyboard Wireless i8 2.4G Handheld Keyboard For PC Android TV Box,Jakarta Utara,56000,4.8,18300,5431,1,"Produk kurang baik, dan rusak",Negative,Sadness,Medium,"['produk', 'rusak']",produk kurang baik dan rusak,5
Computers and Laptops,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",Jakarta Timur,1199000,4.9,10900,4760,1,"untuk kualitas ternyata sama dengan merk China lain 1080p juga yang harga nya 300rb an, bahkan lebih bagus merk lain di 600rb an. lalu untuk pengiriman lambat sekali dari official store, pesan tgl 27, sampai tgl 1, sehingga saya tdk sempat menggunakan pada zoom meeting dan harus memakai hp. cukup kecewa dengan produk dan pelayanan Logitech. kalau utk keyboard nya dan mouse nya emang cukup bagus bbrp model nya, tapi sy kapok beli disini karena barang akan hanya di proses bbrp jam sblm pembatalan walaupun pesan nya di hari biasa.",Negative,Sadness,High,"['kualitas', 'merk', 'china', 'p', 'harga', 'rb', 'an', 'bagus', 'merk', 'rb', 'an', 'pengiriman', 'lambat', 'official', 'store', 'pesan', 'tgl', 'tgl', 'tidak', 'zoom', 'meeting', 'memakai', 'hp', 'kecewa', 'produk', 'pelayanan', 'logitech', 'keyboard', 'mouse', 'emang', 'bagus', 'bbrp', 'model', 'kapok', 'beli', 'barang', 'proses', 'bbrp', 'jam', 'sblm', 'pembatalan', 'pesan']",untuk kualitas ternyata sama dengan merk china lain p juga yang harga nya rb an bahkan lebih bagus merk lain di rb an lalu untuk pengiriman lambat sekali dari official store pesan tgl sampai tgl sehingga saya tidak sempat menggunakan pada zoom meeting dan harus memakai hp cukup kecewa dengan produk dan pelayanan logitech kalau untuk keyboard nya dan mouse nya emang cukup bagus bbrp model nya tapi saya kapok beli disini karena barang akan hanya di proses bbrp jam sblm pembatalan walaupun pesan nya di hari biasa,88
Computers and Laptops,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",Jakarta Timur,1199000,4.9,10900,4760,1,"pengiriman 2 hari terlambat. padahal bilang bakal lgsg dikirim. habis order di chat lgsg ga respon. utk official store brand segede logitech, sungguh mengecewakan.",Negative,Sadness,High,"['pengiriman', 'terlambat', 'bilang', 'lgsg', 'dikirim', 'habis', 'order', 'chat', 'lgsg', 'tidak', 'respon', 'official', 'store', 'brand', 'segede', 'logitech', 'sungguh', 'mengecewakan']",pengiriman hari terlambat padahal bilang bakal lgsg dikirim habis order di chat lgsg tidak respon untuk official store brand segede logitech sungguh mengecewakan,23
Computers and Laptops,Rexus Q20 Mouse Wireless Office Silent Click - Hitam,Jakarta Barat,50000,4.9,1790,848,1,mousenya kurang responsif. jd harus teken agak kuat,Negative,Sadness,Medium,"['mousenya', 'responsif', 'teken', 'kuat']",mousenya kurang responsif jadi harus teken agak kuat,8
Computers and Laptops,Rexus Q20 Mouse Wireless Office Silent Click - Hitam,Jakarta Barat,50000,4.9,1790,848,1,baru pake 2 bulan sensornya udah jelek suka kemana2,Negative,Sadness,Medium,"['pake', 'sensornya', 'udah', 'jelek', 'suka', 'kemana']",baru pake bulan sensornya udah jelek suka kemana,8
Computers and Laptops,Logitech M191 Mouse Wireless Full Size - Mid Grey,Jakarta Timur,299000,4.9,9798,5559,1,Sangat kecewa. Baru 4 bulan scroll sudah rusak.,Negative,Sadness,High,"['kecewa', 'scroll', 'rusak']",sangat kecewa baru bulan scroll sudah rusak,7
Computers and Laptops,Logitech M191 Mouse Wireless Full Size - Mid Grey,Jakarta Timur,299000,4.9,9798,5559,1,"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech",Negative,Sadness,High,"['belom', 'udah', 'tidak', 'nyala', 'baterai', 'udah', 'diganti', 'tidak', 'nyala', 'kecewa', 'udah', 'x', 'kerjain', 'logitech']",belom bulan udah tidak nyala baterai udah diganti tetap saja tidak nyala kecewa udah x di kerjain logitech,18
Computers and Laptops,Charger Adaptor MacBook Pro 2008 2009 2010 2011 2012 Magsafe 1 60W ORI,Jakarta Pusat,230000,4.9,1408,721,1,"Sangat mengecewakan, barang yg dikirim tidak sesuai konfirmasi, sampai harus bolak-balik 2 kali, saya harus nanggung 6 X ongkos kirim....SANGAT MENGECEWAKAN",Negative,Anger,High,"['mengecewakan', 'barang', 'dikirim', 'tidak', 'sesuai', 'konfirmasi', 'bolak', 'kali', 'nanggung', 'x', 'ongkos', 'kirim', 'mengecewakan']",sangat mengecewakan barang yang dikirim tidak sesuai konfirmasi sampai harus bolak balik kali saya harus nanggung x ongkos kirim sangat mengecewakan,21
Computers and Laptops,Adaptor Charger Laptop Asus A455LA A455LD A455LB A455 A455L Original,Jakarta Utara,66000,4.8,2702,882,1,"Kualitas chargeran jelek bangettt, baru tiga Hari pakai sudah rusakk",Negative,Anger,Medium,"['kualitas', 'chargeran', 'jelek', 'banget', 'pakai', 'rusakk']",kualitas chargeran jelek banget baru tiga hari pakai sudah rusakk,10
Computers and Laptops,Charger Adaptor Laptop Acer Aspire E14 E5-421 E5-431 E5-471 E5-475G,Jakarta Pusat,55000,4.9,2010,970,1,"Pelayanan toko jelek, proses barang lambat, di chat tidak menjawab, barang rata-rata",Negative,Anger,Medium,"['pelayanan', 'toko', 'jelek', 'proses', 'barang', 'lambat', 'chat', 'tidak', 'barang']",pelayanan toko jelek proses barang lambat di chat tidak menjawab barang rata rata,13
Computers and Laptops,CoolCold Laptop Vacuum Vacum Cooler Cooling Pad Hisap Panas Notebook,Kota Depok,55000,4.8,13900,6671,1,"Barang Rusak , Ga Guna Sama Sekali ... Parah",Negative,Anger,Medium,"['barang', 'rusak', 'tidak', 'parah']",barang rusak tidak guna sama sekali parah,7
Computers and Laptops,Logitech MK275 Wireless Keyboard Mouse Combo,Jakarta Timur,200000,4.9,3225,1528,3,"cepet rusak, kadang konek kadang engga",Negative,Anger,High,"['cepet', 'rusak', 'kadang', 'konek', 'kadang', 'engga']",cepet rusak kadang konek kadang engga,6
Computers and Laptops,Logitech G102 Lightsync Gaming Mouse [FS] - Hitam,Jakarta Pusat,379000,4.9,3185,1829,3,"barang gajelas lama sampai, kotak penyok�",Negative,Anger,High,"['barang', 'gajelas', 'kotak', 'penyok']",barang gajelas lama sampai kotak penyok,6
Computers and Laptops,SanDisk Ultra MicroSD 32GB A1 microSDHC UHS-I micro sd - No Adapter,Jakarta Pusat,75900,4.9,6754,3507,1,"SETELAH DICEK TIDAK UTUH 32GB. KOK BISA YA???!!.. KEMANA SISA 3GB NYA MAS/MBA???KRN LAGI BUTUH, YAUDAHLAH CUKUP TAU BELI DISINI. PERTAMA DAN TERAKHIR BELI DISINI.",Negative,Anger,Medium,"['dicek', 'tidak', 'utuh', 'gb', 'kemana', 'sisa', 'gb', 'mas', 'mba', 'butuh', 'yaudahlah', 'tau', 'beli', 'beli']",setelah dicek tidak utuh gb kok bisa ya kemana sisa gb nya mas mba karena lagi butuh yaudahlah cukup tau beli disini pertama dan terakhir beli disini,27
Computers and Laptops,SanDisk Ultra MicroSD 32GB A1 microSDHC UHS-I micro sd - No Adapter,Jakarta Pusat,75900,4.9,6754,3507,1,Pesanan Saya TIDAK SAMPAI KE ALAMAT!!! SAYA MAU UANG SAYA KEMBALI!! SAYA BELUM MENERIMA PESANAN SAYA,Negative,Anger,Medium,"['pesanan', 'tidak', 'alamat', 'uang', 'menerima', 'pesanan']",pesanan saya tidak sampai ke alamat saya mau uang saya kembali saya belum menerima pesanan saya,16
Computers and Laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,Jakarta Selatan,85000,4.9,7834,4099,1,beli kemasan baru di kirim kemasan lama ! BINTANG 1 KON%TL,Negative,Anger,Medium,"['beli', 'kemasan', 'kirim', 'kemasan', 'bintang', 'kon', 'tl']",beli kemasan baru di kirim kemasan lama bintang kon tl,10
Computers and Laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,Jakarta Selatan,85000,4.9,7834,4099,1,"ANJING TERNYATA PALSU INI BARANG BANGSAT2 AWAS KETIPU OI, YANG ASLI ADA SEGEL DISTRIBUTOR NYA",Negative,Anger,Medium,"['anjing', 'palsu', 'barang', 'bangsat', 'awas', 'ketipu', 'oi', 'asli', 'segel', 'distributor']",anjing ternyata palsu ini barang bangsat awas ketipu oi yang asli ada segel distributor nya,15
Computers and Laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,Jakarta Selatan,85000,4.9,7834,4099,1,BARANG KW JANGAN BELI DISINI,Negative,Anger,Medium,"['barang', 'kw', 'beli']",barang kw jangan beli disini,5
Computers and Laptops,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,Jakarta Utara,90000,4.8,4563,1811,1,buruk,Negative,Anger,Medium,['buruk'],buruk,1
Computers and Laptops,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,Jakarta Pusat,82500,4.9,35900,6630,1,barang bosok! sekali Pake rusak.. mau claim dijawab berbelit ama adminnya,Negative,Anger,Medium,"['barang', 'bosok', 'pake', 'rusak', 'claim', 'berbelit', 'ama', 'adminnya']",barang bosok sekali pake rusak mau claim dijawab berbelit ama adminnya,11
Computers and Laptops,Telkomsel Orbit Star 2,Kota Tangerang,629000,4.8,5998,3441,1,"Chat tidak di balas, Kuota yang di janjikan 50gb nya tidak masuk, hancur la Parah parah",Negative,Anger,High,"['chat', 'tidak', 'balas', 'kuota', 'janjikan', 'gb', 'tidak', 'masuk', 'hancur', 'la', 'parah', 'parah']",chat tidak di balas kuota yang di janjikan gb nya tidak masuk hancur la parah parah,16
Computers and Laptops,Xiaomi Mi Wifi Wireless Extender Pro Repeater Amplifier R03 Original,Jakarta Barat,129000,4.9,13300,5723,1,GA DIKASIH ADAPTOR GEPENG NYA. KETIPU SAYA,Negative,Anger,High,"['tidak', 'dikasih', 'adaptor', 'gepeng', 'ketipu']",tidak dikasih adaptor gepeng nya ketipu saya,7
Computers and Laptops,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",Jakarta Barat,112000,4.9,14900,7957,1,jir sehari pake udah rusak :( quality control dong yg bener ahelah,Negative,Anger,High,"['jir', 'sehari', 'pake', 'udah', 'rusak', 'quality', 'control', 'bener', 'ahelah']",jir sehari pake udah rusak quality control dong yang bener ahelah,11
Computers and Laptops,SSD 256GB RX7 SATA,Kota Tangerang,370000,5.0,6449,2425,1,"Ini gmn, ssd nya gak bisa di pake.... Sy minta ganti...",Negative,Anger,High,"['gmn', 'ssd', 'tidak', 'pake', 'ganti']",ini gmn ssd nya tidak bisa di pake saya minta ganti,11
Computers and Laptops,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",Jakarta Timur,1199000,4.9,10900,4760,1,"beli mahal2, malah sering tiba2 ngeblur kalau dipakai zoom. terus menghubungi CS nya, suruh klaim garansi aja, minta alamat ga dikasih2. hadeuhh, webcam 1 jutaan kualitas sampah.",Negative,Anger,High,"['beli', 'mahal', 'ngeblur', 'dipakai', 'zoom', 'menghubungi', 'cs', 'suruh', 'klaim', 'garansi', 'alamat', 'tidak', 'dikasih', 'hadeuhh', 'webcam', 'jutaan', 'kualitas', 'sampah']",beli mahal malah sering tiba ngeblur kalau dipakai zoom terus menghubungi cs nya suruh klaim garansi aja minta alamat tidak dikasih hadeuhh webcam jutaan kualitas sampah,26
Computers and Laptops,Vention High Speed USB 3.0 Hub for Windows Mac Linux - CHK 0.15 Meter,Jakarta Barat,119500,4.9,10200,5373,1,tidak sesuai gambar.... Janggan percaya ama Seller ini penipu..... kualitas jelek.....,Negative,Anger,High,"['tidak', 'sesuai', 'gambar', 'janggan', 'percaya', 'ama', 'seller', 'penipu', 'kualitas', 'jelek']",tidak sesuai gambar janggan percaya ama seller ini penipu kualitas jelek,11
Computers and Laptops,Laptop Stand Holder Lipat Adjustable Anti Slip Portable Untuk Laptop,Kab. Tangerang,69900,4.3,5108,2852,1,"tolong pengiriman punya rasa tanggung jawab, ini paket habis berenang di comberan mana dan gak yakin isinya apakah masih bisa di pakai atau masuk bak sampah",Negative,Anger,Medium,"['tolong', 'pengiriman', 'tanggung', 'paket', 'habis', 'berenang', 'comberan', 'tidak', 'isinya', 'pakai', 'masuk', 'bak', 'sampah']",tolong pengiriman punya rasa tanggung jawab ini paket habis berenang di comberan mana dan tidak yakin isinya apakah masih bisa di pakai atau masuk bak sampah,26
Computers and Laptops,Rexus GX2 Gladius Pro Gaming Gamepad - Joystick / Stick - Hitam,Jakarta Barat,149000,4.9,2022,1193,1,l2 r2 trigger nya ampas macam ***,Negative,Anger,High,"['l', 'r', 'trigger', 'ampas']",l r trigger nya ampas macam,6
Computers and Laptops,"Samsung MicroSD Evo Plus 32GB 64GB 128GB 256GB 512GB 1TB Memory card - 64 gb, MicroSD Only",Jakarta Pusat,121000,4.9,9298,5206,1,jelek,Negative,Anger,High,['jelek'],jelek,1
Computers and Laptops,"SPC Monitor Komputer LED 19 inch HD, Garansi Resmi",Jakarta Barat,1509000,4.9,2487,943,1,"Barang SAMPAH ini tidak seharusnya dikirimkan ke alamat saya, akan tetapi di TONG SAMPAH. Sangat MENGECEWAKAN, admin TIDAK MERESPON SAMA SEKALI CHAT SAYA. lihat barang yg dikirimkan, ada dead pixel, LALU LAYAR MONITORNYA KEBALIK. SANGAT MENGECEWAKAN. catatan buat teman-teman yg ingin beli, monitor ini tidak ada audio/speakernya, kualitas layar juga kurang baik. Jika ada rejeki lebih, belilah dengan merek yg bagus. SAYA SANGAT MENYESAL BELANJA DI SINI. SAYA TIDAK MEREKOMENDASIKAN BELANJA DISINI.",Negative,Anger,High,"['barang', 'sampah', 'tidak', 'dikirimkan', 'alamat', 'tong', 'sampah', 'mengecewakan', 'admin', 'tidak', 'merespon', 'chat', 'lihat', 'barang', 'dikirimkan', 'dead', 'pixel', 'layar', 'monitornya', 'kebalik', 'mengecewakan', 'catatan', 'teman', 'teman', 'beli', 'monitor', 'tidak', 'audio', 'speakernya', 'kualitas', 'layar', 'rejeki', 'belilah', 'merek', 'bagus', 'menyesal', 'belanja', 'tidak', 'merekomendasikan', 'belanja']",barang sampah ini tidak seharusnya dikirimkan ke alamat saya akan tetapi di tong sampah sangat mengecewakan admin tidak merespon sama sekali chat saya lihat barang yang dikirimkan ada dead pixel lalu layar monitornya kebalik sangat mengecewakan catatan buat teman teman yang ingin beli monitor ini tidak ada audio speakernya kualitas layar juga kurang baik jika ada rejeki lebih belilah dengan merek yang bagus saya sangat menyesal belanja di sini saya tidak merekomendasikan belanja disini,74
Computers and Laptops,Prolink PRT7011L Portable 4G LTE Modem WiFi Mifi Hotspot - Plus PTC21801,Jakarta Utara,1040000,4.9,444,251,1,"TidAk jujur dan kelihatan kalau memaksakan barang terjual. Barang dikirim tidak sesuai pesanan. Dan akhirnya pembeli disuruh mengirim barang yg tidak ada solusi barang ada atau tidak, dengan resiko barang yg di foto/ ditawarkan memang sebenarnya mungkin tidak ada.",Negative,Anger,High,"['tidak', 'jujur', 'memaksakan', 'barang', 'terjual', 'barang', 'dikirim', 'tidak', 'sesuai', 'pesanan', 'pembeli', 'disuruh', 'mengirim', 'barang', 'tidak', 'solusi', 'barang', 'tidak', 'resiko', 'barang', 'foto', 'ditawarkan', 'tidak']",tidak jujur dan kelihatan kalau memaksakan barang terjual barang dikirim tidak sesuai pesanan dan akhirnya pembeli disuruh mengirim barang yang tidak ada solusi barang ada atau tidak dengan resiko barang yang di foto ditawarkan memang sebenarnya mungkin tidak ada,39
